id,manufacturer,brand,collection,model,color,colorCode,eyeSize,bridge,temple,upc,sku,internalId,wholesaleCost,retailPrice,stockQuantity,gender,description,isActive,createdAt,updatedAt,showInPos,isFeatured,posDisplayOrder,pricingCategory
cmiw5v6mh018titntl3nbowk6,"",Ray-Ban Rx,,RX5414,HAVANA,2012,54,19,145,8056597743785,,,78.12,234,0,,,t,2025-12-07 20:14:22.793,2025-12-07 20:14:22.793,t,f,999,FRAME
cmiw5v6t1018uitntlvdehryt,"",Ray-Ban Rx,,RX5414,TRASPARENT BLUE,8222,54,19,145,8056597743808,,,78.12,234,1,,,t,2025-12-07 20:14:23.03,2025-12-07 20:14:23.03,t,f,999,FRAME
cmiw5v78t018witntrmmlen81,"",Ray-Ban Rx,,RX6375,SILVER ON TOP BLACK,2861,51,18,145,8053672875492,,,74.7,224,0,,,t,2025-12-07 20:14:23.597,2025-12-07 20:14:23.597,t,f,999,FRAME
cmiw5v7hd018xitnt6w4xnybx,"",Ray-Ban Rx,,RX6493,BLACK ON SILVER,2861,53,18,140,8056597743815,,,83,249,1,,,t,2025-12-07 20:14:23.905,2025-12-07 20:14:23.905,t,f,999,FRAME
cmiw5m5bw0030itnt953ypi4t,"",Jones New York,,VJOP245,Teal,,49,16,135,751286347265,1159,,61.95,186,1,,,t,2025-12-07 20:07:21.213,2025-12-07 20:07:21.213,t,f,999,FRAME
cmiw5m5rx0032itntrb0kd9oa,"",Jones New York,,J243,Nude,,49,16,135,751286342765,1161,,59.95,210,0,,,t,2025-12-07 20:07:21.79,2025-12-07 20:07:21.79,t,f,999,FRAME
cmiw5m5yl0033itnthj68zgxl,"",Jones New York,,VJON499,Black,,53,17,140,751286349887,1162,,61.95,215,0,,,t,2025-12-07 20:07:22.029,2025-12-07 20:07:22.029,t,f,999,FRAME
cmiw5m67q0034itntt7unyimq,"",Jones New York,,J239,Black,,49,15,135,751286324358,1163,,61.95,220,0,,,t,2025-12-07 20:07:22.358,2025-12-07 20:07:22.358,t,f,999,FRAME
cmiw5m6ej0035itntlcquxwv1,"",Jones New York,,J490,Brown,,55,16,140,751286324419,1164,,61.95,220,0,,,t,2025-12-07 20:07:22.604,2025-12-07 20:07:22.604,t,f,999,FRAME
cmiw5m6nx0036itntp5d5y3jn,"",Jones New York,,J491,Black,,58,17,140,751286331080,1165,,56.95,205,0,,,t,2025-12-07 20:07:22.941,2025-12-07 20:07:22.941,t,f,999,FRAME
cmiw5m6ul0037itntpie0lnnt,"",Jones New York,,J773,Purple,,56,19,145,751286330946,1166,,64.95,195,0,,,t,2025-12-07 20:07:23.181,2025-12-07 20:07:23.181,t,f,999,FRAME
cmiw5m73n0038itntjpmlj3xc,"",Jones New York,,VJON784,Green,,50,18,140,751286349993,1167,,61.95,220,0,,,t,2025-12-07 20:07:23.508,2025-12-07 20:07:23.508,t,f,999,FRAME
cmiw5m7cr0039itntrj4ogrxo,"",Jones New York,,J225,Black,,49,16,135,751286280944,1169,,59.95,210,0,,,t,2025-12-07 20:07:23.835,2025-12-07 20:07:23.835,t,f,999,FRAME
cmiw5m7jd003aitnt5wyrxhwu,"",Jones New York,,J242,Black,,48,16,135,751286336528,1170,,61.95,200,0,,,t,2025-12-07 20:07:24.073,2025-12-07 20:07:24.073,t,f,999,FRAME
cmiw5m7sq003bitntz8xifkgw,"",Jones New York Petite,,VJOP153,BLACK,,48,18,135,,1171,,65,230,0,,,t,2025-12-07 20:07:24.41,2025-12-07 20:07:24.41,t,f,999,FRAME
cmiw5m80h003citntqxhpcj7q,"",Jones New York,,VJON496,Black,,51,17,135,751286347159,1172,,61.95,220,0,,,t,2025-12-07 20:07:24.689,2025-12-07 20:07:24.689,t,f,999,FRAME
cmiw5m89u003ditntz7kv7cx8,"",Versace,,VE3271,TRANSPARENT RED,388,52,16,140,8056597412834,1173,,102.78,340,0,,,t,2025-12-07 20:07:25.026,2025-12-07 20:07:25.026,t,f,999,FRAME
cmiw5m8gm003eitntqumpx1eu,"",Ray-Ban Rx,,RX8768,BROWN ON ARISTA,1194,50,18,140,8056597451659,1174,,88.59,566,0,,,t,2025-12-07 20:07:25.271,2025-12-07 20:07:25.271,t,f,999,FRAME
cmiw5m8pt003fitnt1o36kbxa,"",CH Carolina Herrera,,VHE183K,Gold Black 0301,,53,18,140,190605303801,1175,,104,345,0,,,t,2025-12-07 20:07:25.601,2025-12-07 20:07:25.601,t,f,999,FRAME
cmiw5m8z0003gitnt8xkcfcr9,"",Tiffany,,TF1072 ?,BLACK,6007,51,15,135,713132450567,1176,,85,285,0,,,t,2025-12-07 20:07:25.932,2025-12-07 20:07:25.932,t,f,999,FRAME
cmiw5m95m003hitntcbu0rv9f,"",Guess?,,GU1981,matte dark nickeltin,007,55,19,145,889214121455,1179,,65,225,0,,,t,2025-12-07 20:07:26.17,2025-12-07 20:07:26.17,t,f,999,FRAME
cmiw5m9es003iitntmjftxp3e,"",Guess?,,GU1906,Shiny Blue,090,55,18,145,664689996377,1180,,79,237,0,,,t,2025-12-07 20:07:26.5,2025-12-07 20:07:26.5,t,f,999,FRAME
cmiw5m9ll003jitntvq2pf1l2,"",Guess?,,GU1954,Dark Havana,052,53,17,145,664689954339,1183,,65,225,0,,,t,2025-12-07 20:07:26.745,2025-12-07 20:07:26.745,t,f,999,FRAME
cmiw5m9ux003kitntjyjemicr,"",Guess?,,GU1948,Shiny Black,001,56,17,145,664689920082,1184,,65,130,0,,,t,2025-12-07 20:07:27.081,2025-12-07 20:07:27.081,t,f,999,FRAME
cmiw5ma1o003litntq1negluk,"",Guess?,,GU1994,matte black,002,54,19,145,889214145901,1185,,65,210,1,,,t,2025-12-07 20:07:27.324,2025-12-07 20:07:27.324,t,f,999,FRAME
cmiw5mahu003nitntojewxsak,"",Guess?,,GU1993,grey/other,020,54,17,145,889214144959,1187,,74,222,0,,,t,2025-12-07 20:07:27.906,2025-12-07 20:07:27.906,t,f,999,FRAME
cmiw5mb6w003qitntg9pltaxt,"",Guess?,,GU2855-S,blue/other,092,54,15,140,889214255945,1190,,87,261,3,,,t,2025-12-07 20:07:28.808,2025-12-07 20:07:28.808,t,f,999,FRAME
cmiw5mcbo003vitnte4t7kyxd,"",Guess?,,GU2796,shiny black,001,52,17,140,889214157379,1193,,60,210,0,,,t,2025-12-07 20:07:30.276,2025-12-07 20:07:30.276,t,f,999,FRAME
cmiw5mcin003witnt3zkgtric,"",Guess?,,GM0340,Dark Havana,052,53,16,140,889214056214,1194,,75,220,0,,,t,2025-12-07 20:07:30.527,2025-12-07 20:07:30.527,t,f,999,FRAME
cmiw5mdgm0041itnteb5b030c,"",Guess?,,GM0255,MATTE ROSE GOLD,029,53,16,135,664689700608,1197,,81,243,1,,,t,2025-12-07 20:07:31.75,2025-12-07 20:07:31.75,t,f,999,FRAME
cmiw5mdwa0043itntunth72ma,"",Guess?,,GM0255,BLACK/OTHER,005,53,16,135,664689700592,1198,,81,243,0,,,t,2025-12-07 20:07:32.314,2025-12-07 20:07:32.314,t,f,999,FRAME
cmiw5me300044itntv7t578no,"",Guess?,,GU2406,BLACK/CLEAR,BLK,52,17,135,715583961142,1199,,72,250,0,,,t,2025-12-07 20:07:32.557,2025-12-07 20:07:32.557,t,f,999,FRAME
cmiw5mecg0045itntmfrirbcs,"",Guess?,,GM0371,shiny black,001,53,16,140,889214284723,1200,,87,293,0,,,t,2025-12-07 20:07:32.897,2025-12-07 20:07:32.897,t,f,999,FRAME
cmiw5mejh0046itntyopziosd,"",Guess,,GU2721,TOROTOISE,052,52,16,140,,1202,,65,225,0,,,t,2025-12-07 20:07:33.149,2025-12-07 20:07:33.149,t,f,999,FRAME
cmiw5meto0047itnteb2k8df7,"",Guess,,GU2632,BLUE,092,52,17,135,,1203,,0,0,0,,,t,2025-12-07 20:07:33.469,2025-12-07 20:07:33.469,t,f,999,FRAME
cmiw5mf2w0048itntna0zbl0g,"",Guess,,GM0352/V,TOR/PINK,052,54,15,140,,1205,,0,0,0,,,t,2025-12-07 20:07:33.848,2025-12-07 20:07:33.848,t,f,999,FRAME
cmiw5mf9r0049itnt3ovc7jem,"",Vision Source,,PL-404,Purple,,47,16,130,193033266199,1206,,39.99,150,0,,,t,2025-12-07 20:07:34.096,2025-12-07 20:07:34.096,t,f,999,FRAME
cmiw5mfio004aitntsijv7hhg,"",Versace,,VE3291,BLACK,GB1,51,18,140,8056597219761,1207,,92.82,310,0,,,t,2025-12-07 20:07:34.416,2025-12-07 20:07:34.416,t,f,999,FRAME
cmiw5mfpf004bitnt03pxkub2,"",Versace,,VE3288,HAVANA,108,54,16,140,8056597219365,1209,,112.72,370,0,,,t,2025-12-07 20:07:34.659,2025-12-07 20:07:34.659,t,f,999,FRAME
cmiw5mfys004citntsgdb0c3n,"",Versace,,VE1175B,GOLD/SPOTTED BROWN/BLACK/CRYSTAL,1002,53,17,135,725125708333,1210,,102.78,340,0,,,t,2025-12-07 20:07:34.996,2025-12-07 20:07:34.996,t,f,999,FRAME
cmiw5mg5m004ditnt4q98epld,"",Versace,,VE3292,BLACK,GB1,54,18,140,8056597343848,1213,,112.72,370,0,,,t,2025-12-07 20:07:35.242,2025-12-07 20:07:35.242,t,f,999,FRAME
cmiw5mgel004eitnt2a8a094i,"",Versace,,VE3271,DARK HAVANA,108,54,16,140,8056597049047,1216,,102.78,340,0,,,t,2025-12-07 20:07:35.566,2025-12-07 20:07:35.566,t,f,999,FRAME
cmiw5mgnp004fitntdt2nz40r,"",Versace,,VE3253,BLACK,GB1,55,17,145,8053672799637,1217,,92.82,310,0,,,t,2025-12-07 20:07:35.894,2025-12-07 20:07:35.894,t,f,999,FRAME
cmiw5mgut004gitnta1dwdpvm,"",Versace,,VE1247,BLACK/PALE GOLD,1252,52,17,140,8053672754483,1218,,80,270,0,,,t,2025-12-07 20:07:36.15,2025-12-07 20:07:36.15,t,f,999,FRAME
cmiw5mh3k004hitnt1brgv30l,"",Versace,,VE3299B,TRANSPARENT PINK,5322,55,17,140,8056597385305,1219,,102.78,340,0,,,t,2025-12-07 20:07:36.465,2025-12-07 20:07:36.465,t,f,999,FRAME
cmiw5mhad004iitntomzfmly6,"",Versace,,VE1271,BLACK/GOLD,1433,54,18,140,8056597352765,1221,,92.82,310,0,,,t,2025-12-07 20:07:36.709,2025-12-07 20:07:36.709,t,f,999,FRAME
cmiw5mhji004jitntgx1nhj6i,"",Versace,,VE1233Q,Black/Pale Gold,1366,53,17,140,8053672468779,1222,,102.78,340,0,,,t,2025-12-07 20:07:37.039,2025-12-07 20:07:37.039,t,f,999,FRAME
cmiw5mhq6004kitntfha0rkly,"",Versace,,VE1163B,Plum,1333,52,16,130,8053672037685,,,88,294,0,,,t,2025-12-07 20:07:37.278,2025-12-07 20:07:37.278,t,f,999,FRAME
cmiw5mhy3004litntjlj910dg,"",Versace,,VE1184,BRUSHED BROWN,1269,53,18,140,725125715027,1237,,89.84,270,1,,,t,2025-12-07 20:07:37.564,2025-12-07 20:07:37.564,t,f,999,FRAME
cmiw5mie1004nitntr6eu7sds,"",Versace,,VE3285,BLACK,GB1,55,19,145,8056597159906,1238,,102.78,338,0,,,t,2025-12-07 20:07:38.137,2025-12-07 20:07:38.137,t,f,999,FRAME
cmiw5miku004oitnt62jazmes,"",Polo,,PH1147,Matte Black,9038,54,16,145,8053672239300,1239,,89.12,267,1,,,t,2025-12-07 20:07:38.383,2025-12-07 20:07:38.383,t,f,999,FRAME
cmiw5mj32004qitntpx1dfmb5,"",Polo,,PH2211,BLACK/RED/BLACK,5668,55,18,145,8056597050364,1240,,70.11,240,0,,,t,2025-12-07 20:07:39.039,2025-12-07 20:07:39.039,t,f,999,FRAME
cmiw5mj9q004ritntdmapvm1z,"",Polo,,PH2202,BLUE,5729,55,18,145,8053672117073,1241,,75.09,255,0,,,t,2025-12-07 20:07:39.278,2025-12-07 20:07:39.278,t,f,999,FRAME
cmiw5mjiu004sitntrvcs9053,"",Polo,,PH2227,SHINY STRIPED HAVANA,5007,49,21,140,8056597342117,1243,,80.08,270,0,,,t,2025-12-07 20:07:39.607,2025-12-07 20:07:39.607,t,f,999,FRAME
cmiw5mjpi004titntpjwfw9t2,"",Polo,,PH2197,MATTE TRASPARENT BLUE,5735,54,18,145,8053672948608,1244,,70.11,240,0,,,t,2025-12-07 20:07:39.847,2025-12-07 20:07:39.847,t,f,999,FRAME
cmiw5mjyp004uitntqtiad46n,"",Polo,,PH1195,MATTE NAVY BLUE,9303,55,17,145,8056597162463,1245,,70.11,240,0,,,t,2025-12-07 20:07:40.178,2025-12-07 20:07:40.178,t,f,999,FRAME
cmiw5mk5a004vitnti09mkqud,"",Polo,,PH2234,SHINY JERRY HAVANA,5017,54,17,145,8056597420693,1246,,70.11,240,0,,,t,2025-12-07 20:07:40.415,2025-12-07 20:07:40.415,t,f,999,FRAME
cmiw5mkdh004witntfrsmthwe,"",Polo,,PH2083,HAVANA STRIPED,,48,,,713132376980,1247,,72.6,248,1,,,t,2025-12-07 20:07:40.71,2025-12-07 20:07:40.71,t,f,999,FRAME
cmiw5mkti004yitnt1ijapagj,"",Polo,,PH2117,Crystal Grey,5407,54,16,145,8053672240047,1249,,70.11,240,0,,,t,2025-12-07 20:07:41.287,2025-12-07 20:07:41.287,t,f,999,FRAME
cmiw5ml06004zitntf1465d96,"",Polo,,PH2155,SHINY SEMI TRASP GREY,5413,54,18,145,8053672556971,1250,,78.84,267,1,,,t,2025-12-07 20:07:41.527,2025-12-07 20:07:41.527,t,f,999,FRAME
cmiw5mlfv0051itnt4fadrqix,"",Versace,,VE1184,MATTE BLACK,1261,53,18,140,725125715010,1251,,89.84,270,1,,,t,2025-12-07 20:07:42.092,2025-12-07 20:07:42.092,t,f,999,FRAME
cmiw5mlyf0053itntfqoiquyo,"",Emporio Armani,,EA3165,MATTE BLACK,5042,53,19,145,8056597177290,1252,,69.04,240,0,,,t,2025-12-07 20:07:42.759,2025-12-07 20:07:42.759,t,f,999,FRAME
cmiw5mm540054itntpovf8b7o,"",Emporio Armani,,EA1098,MATTE BLACK,3014,54,17,142,8056597110976,1253,,64.47,225,0,,,t,2025-12-07 20:07:43,2025-12-07 20:07:43,t,f,999,FRAME
cmiw5mmea0055itnted51xgdm,"",Emporio Armani,,EA3170,BLUE RUBBER,5474,55,18,145,8056597211147,1255,,69.04,240,0,,,t,2025-12-07 20:07:43.331,2025-12-07 20:07:43.331,t,f,999,FRAME
cmiw5mml00056itntn6m80top,"",Emporio Armani,,EA3038,Black Rubber,5063,56,16,140,8053672286014,1256,,64.47,225,0,,,t,2025-12-07 20:07:43.572,2025-12-07 20:07:43.572,t,f,999,FRAME
cmiw5mmun0057itntd6sw96bo,"",Emporio Armani,,EA1113,MATTE BLACK,3085,56,19,145,8056597331234,1257,,64.47,223,0,,,t,2025-12-07 20:07:43.919,2025-12-07 20:07:43.919,t,f,999,FRAME
cmiw5mn1b0058itntur2yf54u,"",Polo,,PH2218,MATTE NAVY BLUE,5528,54,17,145,8056597162524,1259,,60.14,180,0,,,t,2025-12-07 20:07:44.159,2025-12-07 20:07:44.159,t,f,999,FRAME
cmiw5mna40059itnth9yiuqsk,"",Polo,,PH1179,SEMISHINY DARK GUNMETAL,9157,51,20,145,8053672797787,1260,,92.46,307,0,,,t,2025-12-07 20:07:44.476,2025-12-07 20:07:44.476,t,f,999,FRAME
cmiw5mngp005aitnt3ztnponv,"",Emporio Armani,,EA3069,MATTE BLACK,5001,53,17,140,8056597112390,1262,,56.5,200,0,,,t,2025-12-07 20:07:44.714,2025-12-07 20:07:44.714,t,f,999,FRAME
cmiw5mnq6005bitnter2kv5wd,"",Emporio Armani,,EA3147,MATTE BLACK,5042,55,18,142,8056597008310,1263,,64.47,225,0,,,t,2025-12-07 20:07:45.055,2025-12-07 20:07:45.055,t,f,999,FRAME
cmiw5mnz6005citnthsxm0d0b,"",Emporio Armani,,EA3034,Black/Rubber Grey,5229,55,16,145,8053672229936,1265,,64.47,223,0,,,t,2025-12-07 20:07:45.379,2025-12-07 20:07:45.379,t,f,999,FRAME
cmiw5mo5y005ditntdc4vz973,"",Emporio Armani,,EA3120,Black/Tr Striped Grey,5566,55,18,145,8053672714524,1266,,59.87,240,0,,,t,2025-12-07 20:07:45.623,2025-12-07 20:07:45.623,t,f,999,FRAME
cmiw5mof7005eitnt9pnhphyx,"",Emporio Armani,,EA1079,BLACK RUBBER,3094,55,18,140,8053672886092,1267,,69.04,240,0,,,t,2025-12-07 20:07:45.955,2025-12-07 20:07:45.955,t,f,999,FRAME
cmiw5mom8005fitntt6vbbp90,"",Emporio Armani,,EA3135F,BLUE RUBBER,5692,55,18,140,8053672887716,1268,,69.04,237,0,,,t,2025-12-07 20:07:46.209,2025-12-07 20:07:46.209,t,f,999,FRAME
cmiw5mov0005gitnttwhudu02,"",Emporio Armani,,EA1098,MATTE BLUE,3003,54,17,142,8056597110990,1269,,64.47,225,0,,,t,2025-12-07 20:07:46.524,2025-12-07 20:07:46.524,t,f,999,FRAME
cmiw5mp1k005hitntb2bvnio9,"",Emporio Armani,,EA1105,MATTE BLACK,3014,56,17,145,8056597177528,1270,,64.47,225,0,,,t,2025-12-07 20:07:46.761,2025-12-07 20:07:46.761,t,f,999,FRAME
cmiw5mpr2005iitntp9ht2eh3,"",Emporio Armani,,EA1052,Blue Rubber/Matte Gunmet,3155,55,17,140,8053672576795,1271,,64.47,225,0,,,t,2025-12-07 20:07:47.678,2025-12-07 20:07:47.678,t,f,999,FRAME
cmiw5mq21005jitnt1kxw50bl,"",Vision Source,,PL-134,Tortoise,,52,19,145,193033420713,1273,,26.67,110,0,,,t,2025-12-07 20:07:48.074,2025-12-07 20:07:48.074,t,f,999,FRAME
cmiw5mq9h005kitnts68b7f5f,"",Emporio Armani,,EA1041,Black Rubber,3094,53,17,140,8053672468106,1274,,69.04,240,0,,,t,2025-12-07 20:07:48.342,2025-12-07 20:07:48.342,t,f,999,FRAME
cmiw5mqjz005litnt52xkz2c7,"",Versace,,VE1251,BLACK/PALE GOLD,1366,53,16,140,8053672851229,1276,,112.72,370,0,,,t,2025-12-07 20:07:48.672,2025-12-07 20:07:48.672,t,f,999,FRAME
cmiw5mqt7005mitntioiwg967,"",Versace,,VE3280B,BLACK,GB1,53,17,140,8056597118323,1278,,90,300,0,,,t,2025-12-07 20:07:49.051,2025-12-07 20:07:49.051,t,f,999,FRAME
cmiw5mqzy005nitntwufjblmf,"",Versace,,VE3266A,BLACK,GB1,55,17,145,8053672969924,1279,,99.98,340,0,,,t,2025-12-07 20:07:49.295,2025-12-07 20:07:49.295,t,f,999,FRAME
cmiw5mr96005oitntvyvmvas0,"",Tory Burch,,TY2079,BLUE FLAKE TORT,1683,51,16,135,725125981477,1281,,91.48,274,3,,,t,2025-12-07 20:07:49.627,2025-12-07 20:07:49.627,t,f,999,FRAME
cmiw5mrox005ritnt1518r903,"",Tory Burch,,TY2107,DK TORTOISE,1800,52,15,140,725125125970,1282,,86.28,259,0,,,t,2025-12-07 20:07:50.194,2025-12-07 20:07:50.194,t,f,999,FRAME
cmiw5mrvi005sitnt88pw5ecf,"",Tory Burch,,TY4008U,BLACK,1791,52,16,140,725125367042,1283,,77.51,233,0,,,t,2025-12-07 20:07:50.431,2025-12-07 20:07:50.431,t,f,999,FRAME
cmiw5ms3h005titntbn108cpe,"",Tory Burch,,TY2084,DARK TORT,1728,54,17,140,725125996204,1284,,84.44,253,0,,,t,2025-12-07 20:07:50.718,2025-12-07 20:07:50.718,t,f,999,FRAME
cmiw5msa2005uitnta7cngd40,"",Tory Burch,,TY1061,SHINY ROSE GOLD METAL,3273,53,16,140,725125012843,1286,,71.58,215,0,,,t,2025-12-07 20:07:50.954,2025-12-07 20:07:50.954,t,f,999,FRAME
cmiw5msj8005vitnt5o97xp53,"",Tory Burch,,TY2106,BLACK,1798,52,16,140,725125125864,1287,,77.51,233,0,,,t,2025-12-07 20:07:51.284,2025-12-07 20:07:51.284,t,f,999,FRAME
cmiw5mspy005witntdkt31c77,"",Tory Burch,,TY2098,BLUE AMBER TORT,1757,50,18,140,725125066709,1288,,82.07,246,0,,,t,2025-12-07 20:07:51.526,2025-12-07 20:07:51.526,t,f,999,FRAME
cmiw5msy1005xitntpqoihbck,"",Tory Burch,,TY2107,BLACK,1798,52,15,140,725125125956,1289,,86.28,259,0,,,t,2025-12-07 20:07:51.817,2025-12-07 20:07:51.817,t,f,999,FRAME
cmiw5mt76005yitntldllebop,"",Tory Burch,,TY4007U,DK TORT,1831,49,16,140,725125203951,1290,,81.48,244,0,,,t,2025-12-07 20:07:52.147,2025-12-07 20:07:52.147,t,f,999,FRAME
cmiw5mtdz005zitntrdofu6gu,"",Tory Burch,,TY2031 ?,BLUE BROWN TORT/BLUE LAR,3153,51,17,135,725125947640,1292,,82.07,246,0,,,t,2025-12-07 20:07:52.391,2025-12-07 20:07:52.391,t,f,999,FRAME
cmiw5mtn00060itntollbb5wy,"",Tory Burch,,TY1067,DARK TORTOISE PAPER TRAN,3279,52,17,140,725125300988,1293,,81.48,244,0,,,t,2025-12-07 20:07:52.716,2025-12-07 20:07:52.716,t,f,999,FRAME
cmiw5mttn0061itnt2dxhhup3,"",Tory Burch,,TY2084,BLUSH TORT,1726,52,17,140,725125996235,1295,,84.44,253,1,,,t,2025-12-07 20:07:52.956,2025-12-07 20:07:52.956,t,f,999,FRAME
cmiw5mu9v0063itnt00k25bw6,"",Tory Burch,,TY1057,SATIN BRONZE,3141,51,18,140,725125996372,1299,,71.58,215,0,,,t,2025-12-07 20:07:53.54,2025-12-07 20:07:53.54,t,f,999,FRAME
cmiw5muj00064itnthhuzrvdu,"",Tory Burch,,TY1064,SHINY NAVY METAL,3281,52,15,140,725125125697,1300,,77.51,233,0,,,t,2025-12-07 20:07:53.868,2025-12-07 20:07:53.868,t,f,999,FRAME
